"","PC1","PC2","PC3","X","sound.files","selec","duration","meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","startdom","enddom","dfslope","two_species"
"19",0.17784390101935,-4.7826851959995,-0.563908795604268,19,"syma_megarhyncha_168367_44k.wav",1,1.641769728,2.08310752,0.166832218,2.086201645,2.028327749,2.128845568,0.100517819,4.306582347,23.12552692,0.782511333,0.135339722,2.128845568,2.08310752,1.966028376,0.234574468,2.45,2.070852726,1.808789063,2.325585938,0.516796875,0.088095238,2.153320313,1.981054688,-0.104926789,"megarhyncha"
"20",1.16416469818305,-3.5142790102735,0.918774488391998,20,"syma_megarhyncha_168367_44k.wav",2,4.169458373,2.029439918,0.240919335,2.006476373,1.965939074,2.037658911,0.071719837,5.787062889,42.50957165,0.822029305,0.206443447,2.00719597,2.029439918,1.823902816,0.175,2.94,1.981296634,0.947460938,2.41171875,1.464257813,0.061823029,1.894921875,1.808789063,-0.020658034,"megarhyncha"
"21",0.835795713801825,-4.57513394790788,-0.920737990991707,21,"syma_megarhyncha_168367_44k.wav",3,3.755353808,2.043598486,0.21214617,2.029027963,1.990945406,2.068708389,0.077762983,5.488377476,39.59200553,0.812269844,0.207349185,2.030359521,2.043598486,1.907759769,0.180737705,2.594117647,2.019573709,1.72265625,2.325585938,0.602929688,0.104464286,2.0671875,1.894921875,-0.045872009,"megarhyncha"
"22",1.69227966791319,-2.16652371046588,-0.376984449512408,22,"syma_megarhyncha_182638_44k.wav",1,1.423900674,1.991035267,0.259911148,2.018616087,1.868984896,2.102915349,0.233930453,3.582678648,21.16803353,0.858375702,0.244624347,2.055848261,1.991035267,1.574293922,0.180737705,2.75625,1.937988281,1.378125,2.239453125,0.861328125,0.118181818,1.808789063,1.894921875,0.060490745,"megarhyncha"
"23",1.55533618216902,-1.91086198636615,0.678897246044638,23,"syma_megarhyncha_182638_44k.wav",2,1.380998166,1.995467228,0.243203899,2.035132198,1.899674031,2.103947845,0.204273814,3.441609247,17.07383296,0.846860351,0.213381053,2.102499095,1.995467228,1.504952938,0.172941176,2.594117647,1.970105601,1.291992188,2.497851563,1.205859375,0.088522589,2.0671875,1.636523438,-0.311849844,"megarhyncha"
"24",1.74253039923912,-3.07867518020928,-0.146172572167653,24,"syma_megarhyncha_182638_44k.wav",4,1.311111523,1.978657927,0.234288287,2.014492754,1.882532418,2.069412662,0.186880244,4.278355037,25.84356252,0.833864765,0.197152595,2.039664378,1.978657927,1.508366655,0.175,2.75625,1.94798584,1.378125,2.239453125,0.861328125,0.091891892,1.636523438,1.808789063,0.131388995,"megarhyncha"
"25",2.24282109369151,-2.42769376901912,-0.445736917390917,25,"syma_megarhyncha_182638_44k.wav",5,1.428866662,1.943734809,0.266563082,1.996849842,1.858242912,2.075953798,0.217710886,4.298241041,28.48929019,0.857608337,0.24692424,2.038851943,1.943734809,1.452717137,0.1743083,2.45,1.936237614,1.378125,2.497851563,1.119726563,0.114754098,1.550390625,1.72265625,0.120561022,"megarhyncha"
"26",1.45653299353287,-1.22332061259673,1.14657470657428,26,"syma_megarhyncha_182638_44k.wav",6,1.488050354,1.973490837,0.256150326,2.005376344,1.874327957,2.090053763,0.215725806,3.35295886,15.77670467,0.849646628,0.234650969,2.088037634,1.973490837,1.493227667,0.177108434,2.75625,1.946063232,1.119726563,2.670117188,1.550390625,0.078740157,1.894921875,1.894921875,0,"megarhyncha"
"27",2.35027089824212,-1.58192855709342,-0.287835852006544,27,"syma_megarhyncha_182678_44k.wav",1,1.454127408,1.957880278,0.330360856,2.028885832,1.872764787,2.122420908,0.249656121,4.331350197,26.97712307,0.876860386,0.396542208,2.111416781,1.957880278,1.557274021,0.179268293,2.75625,2.000348438,0.947460938,2.153320313,1.205859375,0.081221198,1.03359375,1.808789063,0.533099994,"megarhyncha"
"28",2.04217340100803,-1.50155635498133,-0.27502789126457,28,"syma_megarhyncha_182678_44k.wav",2,1.286100148,1.97298103,0.345671444,2.028771384,1.871695179,2.113530327,0.241835148,4.752840885,33.81199565,0.885026144,0.43438819,2.112752722,1.97298103,1.547839325,0.172941176,2.75625,1.988884943,0.947460938,2.239453125,1.291992188,0.085015291,1.981054688,1.894921875,-0.066972088,"megarhyncha"
"29",2.10446276181556,-1.77923333252308,-0.00712182896772109,29,"syma_megarhyncha_182678_44k.wav",3,1.25961488,1.957822692,0.33382777,2.008336642,1.877332275,2.107582374,0.230250099,4.668011064,31.6320206,0.876863783,0.415223527,2.106788408,1.957822692,1.589324256,0.172941176,2.75625,1.976269531,0.947460938,2.153320313,1.205859375,0.064753004,1.894921875,1.808789063,-0.068380276,"megarhyncha"
"30",2.83884221006427,-2.55248024967325,0.325595414291444,30,"syma_megarhyncha_182678_44k.wav",4,0.853446961,1.841270862,0.2448667,1.830011723,1.728018757,1.953106682,0.225087925,3.382129962,16.72390988,0.83899087,0.2497205,1.96014068,1.841270862,1.531004416,0.186864407,2.75625,1.795629883,1.378125,2.0671875,0.6890625,0.121478873,1.981054688,1.378125,-0.706464157,"megarhyncha"
"31",1.78133870149863,-0.802252198180131,1.16848208899047,31,"syma_megarhyncha_182678_44k.wav",5,1.520567337,1.96782951,0.299921859,2.006905623,1.8523512,2.100295955,0.247944755,4.034476018,25.28477617,0.880520324,0.365062251,2.060177573,1.96782951,1.455066206,0.173622047,2.594117647,1.965153245,0.947460938,2.670117188,1.72265625,0.065891473,2.670117188,1.636523438,-0.679742176,"megarhyncha"
"32",1.70357856856204,0.856930807229796,1.39063521118734,32,"syma_megarhyncha_20990_44k.wav",5,3.227687649,2.045995331,0.338476358,2.11975213,1.922695585,2.235631294,0.312935709,2.911328885,13.32562721,0.917204822,0.458414426,2.195042603,2.045995331,1.747452993,0.172941176,2.94,1.849996487,0.947460938,2.497851563,1.550390625,0.087444846,0.947460938,1.119726563,0.053371219,"megarhyncha"
"33",1.59394982395064,0.768510210316085,2.51065792983393,33,"syma_megarhyncha_20990_44k.wav",6,2.080499236,1.977889233,0.30474547,1.996153846,1.874519231,2.135096154,0.260576923,2.562414894,9.692539274,0.900215259,0.400226636,1.943269231,1.977889233,1.6768078,0.172941176,2.94,1.900696142,0.947460938,2.670117188,1.72265625,0.08258427,2.670117188,0.947460938,-0.828001385,"megarhyncha"
"34",0.572492640895477,1.08146423208994,2.11025219324406,34,"syma_megarhyncha_20990_44k.wav",7,2.224943706,2.104125523,0.323152622,2.160710272,1.967857946,2.279388627,0.311530681,3.192182576,15.76548277,0.906560365,0.437486945,2.272195999,2.104125523,1.978480464,0.173622047,2.94,2.134380113,0.947460938,2.928515625,1.981054688,0.06590389,1.119726563,1.119726563,0,"megarhyncha"
"35",0.578874339915037,1.07330081354913,1.56433151896744,35,"syma_megarhyncha_20990_44k.wav",12,2.985873547,2.088650324,0.329898868,2.112711439,1.951934349,2.25607101,0.304136661,2.695759388,11.45185421,0.916959702,0.435763296,2.095963825,2.088650324,1.859362767,0.172941176,2.94,2.081933974,0.947460938,2.670117188,1.72265625,0.058398438,1.636523438,1.894921875,0.086540315,"megarhyncha"
"36",1.18325159625797,1.02146057241556,2.52696785421111,36,"syma_megarhyncha_20990_44k.wav",16,6.220001106,1.972881991,0.326958152,2.010450161,1.873151125,2.108199357,0.235048232,3.530202287,18.07978169,0.913061514,0.494829119,2.041800643,1.972881991,1.873218468,0.173622047,2.94,2.070407418,0.947460938,2.928515625,1.981054688,0.058052434,1.894921875,1.119726563,-0.124629449,"megarhyncha"
"37",5.21464720884032,5.0507841026791,-0.985612112325456,37,"syma_megarhyncha_79827_44k.wav",1,1.359093874,1.805404754,0.572497217,1.683590876,1.306107432,2.27593819,0.969830758,1.513541318,6.110276854,0.973943395,0.79205067,1.517292127,1.805404754,1.470930924,0.1743083,2.94,1.344996995,0.947460938,2.670117188,1.72265625,0.236206897,0.947460938,1.291992188,0.253500701,"megarhyncha"
