"","value","parameter"
"171",1.14655793537605,"Nm_tor_meg"
"172",1.16850599698943,"Nm_tor_meg"
"173",1.17222684081891,"Nm_tor_meg"
"174",1.1413551222901,"Nm_tor_meg"
"175",1.15356926396961,"Nm_tor_meg"
"176",1.15989365890396,"Nm_tor_meg"
"177",1.15627272283418,"Nm_tor_meg"
"178",1.13404046244076,"Nm_tor_meg"
"179",1.13764408328431,"Nm_tor_meg"
"180",1.1444865573378,"Nm_tor_meg"
"181",1.13742965191881,"Nm_tor_meg"
"182",1.12728383905963,"Nm_tor_meg"
"183",1.14497063567922,"Nm_tor_meg"
"184",1.16614146841552,"Nm_tor_meg"
"185",1.1493424099627,"Nm_tor_meg"
"186",1.1515939772042,"Nm_tor_meg"
"187",1.13356989968329,"Nm_tor_meg"
"188",1.16163453221929,"Nm_tor_meg"
"189",1.14906004287233,"Nm_tor_meg"
"190",1.15432889603073,"Nm_tor_meg"
"191",1.15163341253289,"Nm_tor_meg"
"192",1.15592143906984,"Nm_tor_meg"
"193",1.15187526437028,"Nm_tor_meg"
"194",1.15408806614312,"Nm_tor_meg"
"195",1.14532239771344,"Nm_tor_meg"
"196",1.16100296628392,"Nm_tor_meg"
"197",1.14589624003817,"Nm_tor_meg"
"198",1.175922369066,"Nm_tor_meg"
"199",1.14539251533713,"Nm_tor_meg"
"200",1.0557206338425,"Nm_tor_meg"
"201",0.114231164619947,"Nm_meg_tor"
"202",0.114444350920921,"Nm_meg_tor"
"203",0.120349356249833,"Nm_meg_tor"
"204",0.11869565607535,"Nm_meg_tor"
"205",0.114294505712679,"Nm_meg_tor"
"206",0.120095059756571,"Nm_meg_tor"
"207",0.118108189299713,"Nm_meg_tor"
"208",0.117360566886916,"Nm_meg_tor"
"209",0.119674877752362,"Nm_meg_tor"
"210",0.121189949362108,"Nm_meg_tor"
"211",0.117210978840124,"Nm_meg_tor"
"212",0.118669821824888,"Nm_meg_tor"
"213",0.113980188372817,"Nm_meg_tor"
"214",0.113467790788134,"Nm_meg_tor"
"215",0.120458016563045,"Nm_meg_tor"
"216",0.118660453056155,"Nm_meg_tor"
"217",0.114833455177951,"Nm_meg_tor"
"218",0.113598455652539,"Nm_meg_tor"
"219",0.11933292766932,"Nm_meg_tor"
"220",0.150932166688448,"Nm_meg_tor"
"221",0.0940453159037047,"Nm_meg_tor"
"222",0.116364908692912,"Nm_meg_tor"
"223",0.113738780771367,"Nm_meg_tor"
"224",0.123621158969448,"Nm_meg_tor"
"225",0.115532275425241,"Nm_meg_tor"
"226",0.113237066449335,"Nm_meg_tor"
"227",0.116525036948591,"Nm_meg_tor"
"228",0.114643250983479,"Nm_meg_tor"
"229",0.125278155900981,"Nm_meg_tor"
"230",0.114923162408606,"Nm_meg_tor"
"231",0.116205397766401,"Nm_meg_tor"
"232",0.117874770564653,"Nm_meg_tor"
"233",0.124543972519982,"Nm_meg_tor"
"234",0.121435297636143,"Nm_meg_tor"
"235",0.116429860654656,"Nm_meg_tor"
"236",0.114129568207145,"Nm_meg_tor"
"237",0.120066972659442,"Nm_meg_tor"
"238",0.119207769318877,"Nm_meg_tor"
"239",0.120554780890363,"Nm_meg_tor"
"240",0.117372088450726,"Nm_meg_tor"
"241",0.115712604511933,"Nm_meg_tor"
"242",0.117161700123982,"Nm_meg_tor"
"243",0.116254503641492,"Nm_meg_tor"
"244",0.120605974030539,"Nm_meg_tor"
"245",0.112428751345527,"Nm_meg_tor"
"246",0.12228911178211,"Nm_meg_tor"
"247",0.120577094875853,"Nm_meg_tor"
"248",0.119568762780666,"Nm_meg_tor"
"249",0.122235816537377,"Nm_meg_tor"
"250",0.117143532613826,"Nm_meg_tor"
"251",0.116445359075155,"Nm_meg_tor"
"252",0.123972396574504,"Nm_meg_tor"
"253",0.121017818871491,"Nm_meg_tor"
"254",0.116028919562632,"Nm_meg_tor"
"255",0.114885921699015,"Nm_meg_tor"
"256",0.115855468683015,"Nm_meg_tor"
"257",0.115001267363254,"Nm_meg_tor"
"258",0.119679298700926,"Nm_meg_tor"
"259",0.15147477320597,"Nm_meg_tor"
"260",0.145888479848932,"Nm_meg_tor"
"261",0.124770842594404,"Nm_meg_tor"
"262",0.113821653989751,"Nm_meg_tor"
"263",0.120070415114255,"Nm_meg_tor"
"264",0.110871179341833,"Nm_meg_tor"
"265",0.11702900405495,"Nm_meg_tor"
"266",0.119018402105685,"Nm_meg_tor"
"267",0.119451014046249,"Nm_meg_tor"
"268",0.119346743900456,"Nm_meg_tor"
"269",0.113954625332709,"Nm_meg_tor"
"270",0.146797149727729,"Nm_meg_tor"
"271",0.118438588188047,"Nm_meg_tor"
"272",0.119555360068845,"Nm_meg_tor"
"273",0.117573111864826,"Nm_meg_tor"
"274",0.123868630713432,"Nm_meg_tor"
"275",0.118871105800465,"Nm_meg_tor"
"276",0.112106443791341,"Nm_meg_tor"
"277",0.121510156398163,"Nm_meg_tor"
"278",0.111762795091469,"Nm_meg_tor"
"279",0.121971721220935,"Nm_meg_tor"
"280",0.149792690379191,"Nm_meg_tor"
"281",0.115740911747333,"Nm_meg_tor"
"282",0.116952260365533,"Nm_meg_tor"
"283",0.113471177214244,"Nm_meg_tor"
"284",0.116784950506037,"Nm_meg_tor"
